latitude,longitude,weather_id,weather_main,weather_description,weather_icon,temperature,feels_like,pressure,humidity,visibility,wind_speed,wind_direction,rain,snow,clouds,sunrise,sunset,w_date,w_time
53.3498,-6.2603,803,Clouds,"broken clouds",04d,283.45,282.29,1024,67,10000,5.36,130,0,0,75,1679897489,1679942962,2023-03-27,15:00:00
53.3498,-6.2603,803,Clouds,"broken clouds",04d,283.56,282.38,1023,66,10000,6.17,140,0,0,75,1679897489,1679942962,2023-03-27,16:00:00
53.3498,-6.2603,803,Clouds,"broken clouds",04d,283.5,282.29,1023,65,10000,6.71,160,0,0,75,1679897489,1679942962,2023-03-27,17:00:00
53.3498,-6.2603,803,Clouds,"broken clouds",04d,282.9,279.85,1022,62,10000,6.71,160,0,0,75,1679897489,1679942962,2023-03-27,18:00:00
53.3498,-6.2603,803,Clouds,"broken clouds",04d,281.8,279,1021,65,10000,5.14,160,0,0,75,1679897489,1679942962,2023-03-27,19:00:00
53.3498,-6.2603,803,Clouds,"broken clouds",04n,281.11,278.22,1021,69,10000,4.92,160,0,0,75,1679897489,1679942962,2023-03-27,20:00:00
53.3498,-6.2603,803,Clouds,"broken clouds",04n,280.82,277.99,1020,73,10000,4.63,150,0,0,75,1679897489,1679942962,2023-03-27,21:00:00
53.3498,-6.2603,803,Clouds,"broken clouds",04n,280.84,277.79,1019,78,10000,5.14,160,0,0,75,1679897489,1679942962,2023-03-27,22:00:00
53.3498,-6.2603,803,Clouds,"broken clouds",04n,280.75,277.68,1018,80,10000,5.14,150,0,0,75,1679897489,1679942962,2023-03-27,23:00:00
53.3498,-6.2603,500,Rain,"light rain",10n,281.44,278.16,1018,79,10000,6.17,160,NULL,0,75,1679983743,1680029471,2023-03-28,00:00:00
53.3498,-6.2603,500,Rain,"light rain",10n,281.38,278.92,1016,81,10000,4.12,150,NULL,0,75,1679983743,1680029471,2023-03-28,01:00:00
53.3498,-6.2603,500,Rain,"light rain",10n,281.7,279.31,1016,82,9000,4.12,140,NULL,0,75,1679983743,1680029471,2023-03-28,02:00:00
53.3498,-6.2603,500,Rain,"light rain",10n,281.66,278.62,1014,82,6000,5.66,210,NULL,0,75,1679983743,1680029471,2023-03-28,03:00:00
53.3498,-6.2603,500,Rain,"light rain",10n,281.61,278.76,1013,82,10000,5.14,190,0.25,0,75,1679983743,1680029471,2023-03-28,04:00:00
53.3498,-6.2603,500,Rain,"light rain",10n,281.7,277.88,1012,81,10000,8.23,200,NULL,0,75,1679983743,1680029471,2023-03-28,05:00:00
53.3498,-6.2603,501,Rain,"moderate rain",10n,281.49,278.41,1012,82,10000,5.66,170,0.51,0,75,1679983743,1680029471,2023-03-28,06:00:00
53.3498,-6.2603,500,Rain,"light rain",10n,281.85,278.07,1012,82,10000,8.23,200,NULL,0,75,1679983743,1680029471,2023-03-28,07:00:00
53.3498,-6.2603,501,Rain,"moderate rain",10d,281.84,277.92,1009,83,10000,8.75,190,0.34,0,75,1679983743,1680029471,2023-03-28,08:00:00
53.3498,-6.2603,500,Rain,"light rain",10d,282.43,278.24,1008,84,10000,10.8,190,0.25,0,75,1679983743,1680029471,2023-03-28,09:00:00
53.3498,-6.2603,500,Rain,"light rain",10d,283.38,282.57,1008,81,10000,10.8,190,NULL,0,75,1679983743,1680029471,2023-03-28,10:00:00
53.3498,-6.2603,500,Rain,"light rain",10d,284.84,284.05,1007,76,10000,9.77,200,NULL,0,75,1679983743,1680029471,2023-03-28,11:00:00
53.3498,-6.2603,500,Rain,"light rain",10d,284.88,284.2,1007,80,10000,7.2,200,NULL,0,75,1679983743,1680029471,2023-03-28,12:00:00
53.3498,-6.2603,500,Rain,"light rain",10d,285.89,285.28,1007,79,10000,6.69,210,NULL,0,75,1679983743,1680029471,2023-03-28,13:00:00
53.3498,-6.2603,500,Rain,"light rain",10d,286.64,286.03,1007,76,10000,8.23,210,NULL,0,75,1679983743,1680029471,2023-03-28,14:00:00
53.3498,-6.2603,500,Rain,"light rain",10d,287.93,287.34,1006,72,10000,6.69,230,NULL,0,75,1679983743,1680029471,2023-03-28,15:00:00
53.3498,-6.2603,500,Rain,"light rain",10d,288.45,287.84,1006,69,10000,4.63,210,NULL,0,75,1679983743,1680029471,2023-03-28,16:00:00
53.3498,-6.2603,500,Rain,"light rain",10d,288.19,287.71,1005,75,10000,5.14,220,NULL,0,75,1679983743,1680029471,2023-03-28,17:00:00
53.3498,-6.2603,520,Rain,"light intensity shower rain",09d,288.56,288.06,1005,73,9000,6.17,220,NULL,0,75,1679983743,1680029471,2023-03-28,18:00:00
53.3498,-6.2603,500,Rain,"light rain",10d,287.52,287.05,1006,78,10000,3.6,210,NULL,0,75,1679983743,1680029471,2023-03-28,19:00:00
53.3498,-6.2603,500,Rain,"light rain",10n,286.38,285.93,1006,83,9000,5.66,210,NULL,0,75,1679983743,1680029471,2023-03-28,20:00:00
53.3498,-6.2603,803,Clouds,"broken clouds",04n,285.49,284.89,1006,81,10000,5.14,190,0,0,75,1679983743,1680029471,2023-03-28,21:00:00
53.3498,-6.2603,803,Clouds,"broken clouds",04n,285.38,284.8,1011,82,10000,6.17,200,0,0,75,1679983743,1680029471,2023-03-28,22:00:00
53.3498,-6.2603,803,Clouds,"broken clouds",04n,284.87,284.21,1006,81,10000,6.69,190,0,0,75,1679983743,1680029471,2023-03-28,23:00:00
53.3498,-6.2603,803,Clouds,"broken clouds",04n,284.46,283.76,1006,81,10000,5.66,200,0,0,75,1680069997,1680115979,2023-03-29,00:00:00
53.3498,-6.2603,803,Clouds,"broken clouds",04n,284.9,284.27,1005,82,10000,7.2,210,0,0,75,1680069997,1680115979,2023-03-29,01:00:00
53.3498,-6.2603,803,Clouds,"broken clouds",04n,284.9,284.32,1005,84,10000,5.66,210,0,0,75,1680069997,1680115979,2023-03-29,02:00:00
53.3498,-6.2603,803,Clouds,"broken clouds",04n,284.79,284.12,1007,81,10000,8.23,210,0,0,75,1680069997,1680115979,2023-03-29,03:00:00
53.3498,-6.2603,803,Clouds,"broken clouds",04n,285.01,284.34,1005,80,10000,7.72,200,0,0,75,1680069997,1680115979,2023-03-29,04:00:00
53.3498,-6.2603,803,Clouds,"broken clouds",04n,284.81,284.12,1004,80,10000,4.63,190,0,0,75,1680069997,1680115979,2023-03-29,05:00:00
53.3498,-6.2603,803,Clouds,"broken clouds",04n,284.66,284.09,1004,85,10000,5.14,190,0,0,75,1680069997,1680115979,2023-03-29,06:00:00
53.3498,-6.2603,803,Clouds,"broken clouds",04n,284.31,283.75,1001,87,10000,8.23,200,0,0,75,1680069997,1680115979,2023-03-29,07:00:00
53.3498,-6.2603,803,Clouds,"broken clouds",04d,284.63,284,1001,83,10000,6.69,180,0,0,75,1680069997,1680115979,2023-03-29,08:00:00
53.3498,-6.2603,500,Rain,"light rain",10d,284.27,283.68,1001,86,10000,6.17,150,NULL,0,75,1680069997,1680115979,2023-03-29,09:00:00
53.3498,-6.2603,500,Rain,"light rain",10d,284.23,283.69,999,88,10000,5.66,130,NULL,0,75,1680069997,1680115979,2023-03-29,10:00:00
53.3498,-6.2603,310,Drizzle,"light intensity drizzle rain",09d,284.82,284.39,999,90,4000,6.69,150,0.25,0,75,1680069997,1680115979,2023-03-29,11:00:00
53.3498,-6.2603,310,Drizzle,"light intensity drizzle rain",09d,285.8,285.44,997,89,7000,8.23,200,0.68,0,75,1680069997,1680115979,2023-03-29,12:00:00
53.3498,-6.2603,500,Rain,"light rain",10d,287.7,287.35,996,82,10000,9.77,210,0.25,0,75,1680069997,1680115979,2023-03-29,13:00:00
53.3498,-6.2603,500,Rain,"light rain",10d,289.41,288.95,996,71,10000,9.77,210,NULL,0,75,1680069997,1680115979,2023-03-29,14:00:00
53.3498,-6.2603,500,Rain,"light rain",10d,289.35,288.75,995,66,10000,9.26,200,NULL,0,75,1680069997,1680115979,2023-03-29,15:00:00
53.3498,-6.2603,520,Rain,"light intensity shower rain",09d,289.55,289,995,67,10000,10.8,210,NULL,0,75,1680069997,1680115979,2023-03-29,16:00:00
53.3498,-6.2603,520,Rain,"light intensity shower rain",09d,289.12,288.52,995,67,10000,9.77,210,NULL,0,75,1680069997,1680115979,2023-03-29,17:00:00
53.3498,-6.2603,803,Clouds,"broken clouds",04d,288.15,287.56,994,71,10000,9.26,210,0,0,75,1680069997,1680115979,2023-03-29,18:00:00
53.3498,-6.2603,803,Clouds,"broken clouds",04d,287.55,286.85,994,69,10000,8.23,200,0,0,75,1680069997,1680115979,2023-03-29,19:00:00
53.3498,-6.2603,803,Clouds,"broken clouds",04n,286.61,285.87,994,71,10000,6.69,210,0,0,75,1680069997,1680115979,2023-03-29,20:00:00
53.3498,-6.2603,500,Rain,"light rain",10n,285.7,284.89,994,72,10000,6.69,210,NULL,0,75,1680069997,1680115979,2023-03-29,21:00:00
53.3498,-6.2603,500,Rain,"light rain",10n,285.06,284.29,996,76,10000,7.2,200,NULL,0,75,1680069997,1680115979,2023-03-29,22:00:00
53.3498,-6.2603,500,Rain,"light rain",10n,285.02,284.25,996,76,10000,4.63,210,NULL,0,75,1680069997,1680115979,2023-03-29,23:00:00
53.3498,-6.2603,520,Rain,"light intensity shower rain",09n,284.87,284.19,994,80,10000,5.14,220,0,0,75,1680156251,1680202487,2023-03-30,00:00:00
53.3498,-6.2603,521,Rain,"shower rain",09n,283.79,283.18,995,87,4500,5.14,220,2.71,0,75,1680156251,1680202487,2023-03-30,01:00:00
53.3498,-6.2603,521,Rain,"shower rain",09n,283.55,282.97,995,89,4000,6.17,220,2.37,0,75,1680156251,1680202487,2023-03-30,02:00:00
53.3498,-6.2603,803,Clouds,"broken clouds",04n,283.4,282.78,995,88,10000,6.69,220,0,0,75,1680156251,1680202487,2023-03-30,03:00:00
53.3498,-6.2603,803,Clouds,"broken clouds",04n,282.9,280.02,995,86,10000,6.17,210,0,0,75,1680156251,1680202487,2023-03-30,04:00:00
53.3498,-6.2603,801,Clouds,"few clouds",02n,282.61,279.65,996,87,10000,6.17,200,0,0,20,1680156251,1680202487,2023-03-30,05:00:00
53.3498,-6.2603,500,Rain,"light rain",10n,282.39,279.54,995,85,10000,5.66,200,NULL,0,20,1680156251,1680202487,2023-03-30,06:00:00
53.3498,-6.2603,500,Rain,"light rain",10n,282.05,279.11,995,86,10000,5.66,200,NULL,0,20,1680156251,1680202487,2023-03-30,07:00:00
53.3498,-6.2603,500,Rain,"light rain",10d,283.3,282.62,995,86,10000,6.69,210,NULL,0,75,1680156251,1680202487,2023-03-30,08:00:00
53.3498,-6.2603,803,Clouds,"broken clouds",04d,284.14,283.46,996,83,10000,7.72,220,0,0,75,1680156251,1680202487,2023-03-30,09:00:00
53.3498,-6.2603,803,Clouds,"broken clouds",04d,285.85,285.21,997,78,10000,7.72,220,0,0,75,1680156251,1680202487,2023-03-30,10:00:00
53.3498,-6.2603,803,Clouds,"broken clouds",04d,286.74,286.11,997,75,10000,8.23,220,0,0,75,1680156251,1680202487,2023-03-30,11:00:00
53.3498,-6.2603,500,Rain,"light rain",10d,287.56,286.94,997,72,10000,6.69,220,NULL,0,75,1680156251,1680202487,2023-03-30,12:00:00
53.3498,-6.2603,520,Rain,"light intensity shower rain",09d,287.76,287.21,997,74,10000,7.72,220,NULL,0,75,1680156251,1680202487,2023-03-30,13:00:00
53.3498,-6.2603,500,Rain,"light rain",10d,289.25,288.67,997,67,10000,5.14,210,NULL,0,40,1680156251,1680202487,2023-03-30,14:00:00
53.3498,-6.2603,500,Rain,"light rain",10d,288.54,287.91,996,68,10000,6.69,190,NULL,0,40,1680156251,1680202487,2023-03-30,15:00:00
53.3498,-6.2603,500,Rain,"light rain",10d,289.53,288.95,995,66,10000,8.75,200,NULL,0,75,1680156251,1680202487,2023-03-30,16:00:00
53.3498,-6.2603,500,Rain,"light rain",10d,289.03,288.27,995,61,10000,7.72,200,NULL,0,75,1680156251,1680202487,2023-03-30,17:00:00
53.3498,-6.2603,500,Rain,"light rain",10d,287.92,287.2,994,67,10000,7.72,200,NULL,0,75,1680156251,1680202487,2023-03-30,18:00:00
53.3498,-6.2603,500,Rain,"light rain",10d,286.24,285.51,992,73,10000,6.17,150,NULL,0,75,1680156251,1680202487,2023-03-30,19:00:00
53.3498,-6.2603,500,Rain,"light rain",10n,285.29,284.62,992,79,8000,6.17,140,NULL,0,75,1680156251,1680202487,2023-03-30,20:00:00
53.3498,-6.2603,500,Rain,"light rain",10n,284.64,284.01,991,83,10000,3.09,110,NULL,0,75,1680156251,1680202487,2023-03-30,21:00:00
53.3498,-6.2603,701,Mist,mist,50n,283.55,283,989,90,2500,5.14,120,0.42,0,75,1680156251,1680202487,2023-03-30,22:00:00
53.3498,-6.2603,500,Rain,"light rain",10n,283.2,282.64,988,91,6000,6.69,120,0.51,0,75,1680156251,1680202487,2023-03-30,23:00:00
53.3498,-6.2603,500,Rain,"light rain",10n,282.68,279.74,986,92,3000,6.17,110,0.51,0,75,1680242506,1680288995,2023-03-31,00:00:00
53.3498,-6.2603,310,Drizzle,"light intensity drizzle rain",09n,282.55,279.26,985,92,3500,7.2,100,0.68,0,75,1680242506,1680288995,2023-03-31,01:00:00
53.3498,-6.2603,804,Clouds,"overcast clouds",04n,282.21,279.44,984,98,9905,5.31,87,0,0,100,1680242506,1680288995,2023-03-31,02:00:00
53.3498,-6.2603,804,Clouds,"overcast clouds",04n,282.1,279.64,984,98,10000,4.48,75,0,0,100,1680242506,1680288995,2023-03-31,03:00:00
53.3498,-6.2603,804,Clouds,"overcast clouds",04n,282.1,280.32,984,98,10000,3.14,70,0,0,100,1680242506,1680288995,2023-03-31,04:00:00
53.3498,-6.2603,804,Clouds,"overcast clouds",04n,282.3,281.63,984,98,10000,1.69,71,0,0,100,1680242506,1680288995,2023-03-31,05:00:00
53.3498,-6.2603,804,Clouds,"overcast clouds",04n,282.35,282.03,985,98,10000,1.37,55,0,0,100,1680242506,1680288995,2023-03-31,06:00:00
53.3498,-6.2603,804,Clouds,"overcast clouds",04n,282.27,281.44,985,99,9737,1.86,48,0,0,100,1680242506,1680288995,2023-03-31,07:00:00
53.3498,-6.2603,804,Clouds,"overcast clouds",04d,282.26,281.3,986,99,6814,2.01,18,0,0,100,1680242506,1680288995,2023-03-31,08:00:00
53.3498,-6.2603,804,Clouds,"overcast clouds",04d,282.28,280.79,987,98,6755,2.72,358,0,0,100,1680242506,1680288995,2023-03-31,09:00:00
53.3498,-6.2603,701,Mist,mist,50d,282.93,281.35,989,93,3500,3.09,20,0,0,75,1680242506,1680288995,2023-03-31,10:00:00
53.3498,-6.2603,300,Drizzle,"light intensity drizzle",09d,283.15,281.34,990,91,7000,3.6,20,0,0,75,1680242506,1680288995,2023-03-31,11:00:00
53.3498,-6.2603,300,Drizzle,"light intensity drizzle",09d,283.53,283,990,91,5000,3.6,10,0,0,75,1680242506,1680288995,2023-03-31,12:00:00
53.3498,-6.2603,300,Drizzle,"light intensity drizzle",09d,283.63,283.11,991,91,7000,3.6,360,0,0,75,1680242506,1680288995,2023-03-31,13:00:00
53.3498,-6.2603,803,Clouds,"broken clouds",04d,284.04,283.56,992,91,3000,2.57,350,0,0,75,1680242506,1680288995,2023-03-31,14:00:00
53.3498,-6.2603,803,Clouds,"broken clouds",04d,284.15,283.66,993,90,10000,3.09,340,0,0,75,1680242506,1680288995,2023-03-31,15:00:00
53.3498,-6.2603,500,Rain,"light rain",10d,284.3,283.85,994,91,8000,3.09,300,0.36,0,75,1680242506,1680288995,2023-03-31,16:00:00
53.3498,-6.2603,500,Rain,"light rain",10d,284.28,283.8,995,90,5000,4.63,260,1,0,75,1680242506,1680288995,2023-03-31,17:00:00
53.3498,-6.2603,803,Clouds,"broken clouds",04d,284.4,283.96,996,91,5000,4.12,280,0,0,75,1680242506,1680288995,2023-03-31,18:00:00
53.3498,-6.2603,501,Rain,"moderate rain",10d,284.04,283.56,997,91,6000,5.14,280,1.15,0,75,1680242506,1680288995,2023-03-31,19:00:00
53.3498,-6.2603,500,Rain,"light rain",10n,283.55,283.02,998,91,6000,6.17,300,0.42,0,75,1680242506,1680288995,2023-03-31,20:00:00
53.3498,-6.2603,501,Rain,"moderate rain",10n,283.57,283.04,999,91,7000,3.6,310,1.15,0,75,1680242506,1680288995,2023-03-31,21:00:00
53.3498,-6.2603,500,Rain,"light rain",10n,282.93,280.23,1000,93,7000,5.66,280,0.42,0,75,1680242506,1680288995,2023-03-31,22:00:00
53.3498,-6.2603,500,Rain,"light rain",10n,282.93,280.23,1000,93,10000,5.66,280,0.12,0,75,1680242506,1680288995,2023-03-31,23:00:00
53.3498,-6.2603,803,Clouds,"broken clouds",04n,282.8,280.06,1001,92,10000,5.66,280,0,0,75,1680328760,1680375503,2023-04-01,00:00:00
53.3498,-6.2603,500,Rain,"light rain",10n,282.8,280.45,1002,92,10000,4.63,290,0.42,0,75,1680328760,1680375503,2023-04-01,01:00:00
53.3498,-6.2603,500,Rain,"light rain",10n,282.55,279.75,1002,92,10000,5.66,270,0.49,0,75,1680328760,1680375503,2023-04-01,02:00:00
53.3498,-6.2603,500,Rain,"light rain",10n,282.43,279.99,1002,92,10000,4.63,280,0.32,0,75,1680328760,1680375503,2023-04-01,03:00:00
53.3498,-6.2603,500,Rain,"light rain",10n,282.43,280.21,1003,92,10000,4.12,290,0.56,0,75,1680328760,1680375503,2023-04-01,04:00:00
53.3498,-6.2603,310,Drizzle,"light intensity drizzle rain",09n,282.42,280.45,1003,92,8000,3.6,270,0.86,0,75,1680328760,1680375503,2023-04-01,05:00:00
53.3498,-6.2603,501,Rain,"moderate rain",10n,282.09,279.79,1004,93,10000,4.12,280,1.15,0,75,1680328760,1680375503,2023-04-01,06:00:00
53.3498,-6.2603,500,Rain,"light rain",10d,281.95,279.62,1005,94,6000,4.12,310,0.86,0,75,1680328760,1680375503,2023-04-01,07:00:00
53.3498,-6.2603,500,Rain,"light rain",10d,281.95,279.88,1006,94,6000,3.6,10,0.24,0,75,1680328760,1680375503,2023-04-01,08:00:00
53.3498,-6.2603,501,Rain,"moderate rain",10d,281.57,279.42,1007,92,8000,3.6,340,1.33,0,75,1680328760,1680375503,2023-04-01,09:00:00
53.3498,-6.2603,500,Rain,"light rain",10d,281.95,280.5,1008,93,6000,2.57,350,0.27,0,75,1680328760,1680375503,2023-04-01,10:00:00
53.3498,-6.2603,500,Rain,"light rain",10d,282.68,280.52,1009,93,10000,4.12,320,0.13,0,75,1680328760,1680375503,2023-04-01,11:00:00
53.3498,-6.2603,803,Clouds,"broken clouds",04d,283.26,282.65,1010,89,10000,4.12,350,0,0,75,1680328760,1680375503,2023-04-01,12:00:00
53.3498,-6.2603,803,Clouds,"broken clouds",04d,283.64,283.12,1011,91,10000,4.12,360,0,0,75,1680328760,1680375503,2023-04-01,13:00:00
53.3498,-6.2603,803,Clouds,"broken clouds",04d,284.52,283.85,1012,82,10000,4.12,340,0,0,75,1680328760,1680375503,2023-04-01,14:00:00
53.3498,-6.2603,803,Clouds,"broken clouds",04d,284.52,283.85,1013,82,10000,7.2,300,0,0,75,1680328760,1680375503,2023-04-01,15:00:00
53.3498,-6.2603,803,Clouds,"broken clouds",04d,283.04,280.55,1015,85,5000,5.14,340,0,0,75,1680328760,1680375503,2023-04-01,16:00:00
53.3498,-6.2603,803,Clouds,"broken clouds",04d,282.92,281.89,1015,88,3500,2.24,61,0,0,75,1680328760,1680375503,2023-04-01,17:00:00
53.3498,-6.2603,803,Clouds,"broken clouds",04d,282.05,281.01,1016,90,2500,2.06,350,0,0,75,1680328760,1680375503,2023-04-01,18:00:00
53.3498,-6.2603,803,Clouds,"broken clouds",04d,282.18,278.5,1018,92,6000,8.23,320,0,0,75,1680328760,1680375503,2023-04-01,19:00:00
53.3498,-6.2603,803,Clouds,"broken clouds",04n,281.89,278.91,1019,91,10000,5.66,320,0,0,75,1680328760,1680375503,2023-04-01,20:00:00
53.3498,-6.2603,803,Clouds,"broken clouds",04n,281.7,278.32,1020,87,10000,6.69,320,0,0,75,1680328760,1680375503,2023-04-01,21:00:00
53.3498,-6.2603,803,Clouds,"broken clouds",04n,281.7,278.67,1021,82,10000,5.66,310,0,0,75,1680328760,1680375503,2023-04-01,22:00:00
53.3498,-6.2603,803,Clouds,"broken clouds",04n,281.66,278.82,1022,84,10000,5.14,310,0,0,75,1680328760,1680375503,2023-04-01,23:00:00
53.3498,-6.2603,803,Clouds,"broken clouds",04n,281.83,278.49,1023,83,10000,6.69,310,0,0,75,1680415016,1680462011,2023-04-02,00:00:00
53.3498,-6.2603,803,Clouds,"broken clouds",04n,281.7,278.67,1023,84,10000,5.66,310,0,0,75,1680415016,1680462011,2023-04-02,01:00:00
53.3498,-6.2603,803,Clouds,"broken clouds",04n,281.7,278.67,1024,85,10000,5.66,310,0,0,75,1680415016,1680462011,2023-04-02,02:00:00
53.3498,-6.2603,803,Clouds,"broken clouds",04n,281.26,278.53,1024,87,10000,4.63,330,0,0,75,1680415016,1680462011,2023-04-02,03:00:00
53.3498,-6.2603,803,Clouds,"broken clouds",04n,281.24,279.31,1025,88,8000,3.09,310,0,0,75,1680415016,1680462011,2023-04-02,04:00:00
53.3498,-6.2603,803,Clouds,"broken clouds",04n,280.78,278.45,1026,89,5000,3.6,320,0,0,75,1680415016,1680462011,2023-04-02,05:00:00
53.3498,-6.2603,803,Clouds,"broken clouds",04n,280.16,277.7,1026,91,10000,3.6,310,0,0,75,1680415016,1680462011,2023-04-02,06:00:00
53.3498,-6.2603,803,Clouds,"broken clouds",04d,280.14,277.39,1027,91,4000,4.12,310,0,0,75,1680415016,1680462011,2023-04-02,07:00:00
53.3498,-6.2603,803,Clouds,"broken clouds",04d,280.26,278.5,1027,92,2000,2.57,310,0,0,75,1680415016,1680462011,2023-04-02,08:00:00
53.3498,-6.2603,803,Clouds,"broken clouds",04d,280.73,279.47,1028,91,8000,2.06,340,0,0,75,1680415016,1680462011,2023-04-02,09:00:00
53.3498,-6.2603,803,Clouds,"broken clouds",04d,281.66,280.16,1028,93,10000,2.57,40,0,0,75,1680415016,1680462011,2023-04-02,10:00:00
53.3498,-6.2603,803,Clouds,"broken clouds",04d,283,282.59,1029,84,10000,1.54,0,0,0,75,1680415016,1680462011,2023-04-02,11:00:00
53.3498,-6.2603,803,Clouds,"broken clouds",04d,283.78,282.99,1030,80,10000,2.06,10,0,0,75,1680415016,1680462011,2023-04-02,12:00:00
53.3498,-6.2603,803,Clouds,"broken clouds",04d,283.94,283.14,1030,79,10000,3.09,100,0,0,75,1680415016,1680462011,2023-04-02,13:00:00
53.3498,-6.2603,803,Clouds,"broken clouds",04d,284.2,283.37,1030,77,10000,4.12,80,0,0,75,1680415016,1680462011,2023-04-02,14:00:00
53.3498,-6.2603,803,Clouds,"broken clouds",04d,284.66,283.77,1029,73,10000,4.63,90,0,0,75,1680415016,1680462011,2023-04-02,15:00:00
53.3498,-6.2603,803,Clouds,"broken clouds",04d,284.48,283.52,1029,71,10000,4.12,80,0,0,75,1680415016,1680462011,2023-04-02,16:00:00
53.3498,-6.2603,803,Clouds,"broken clouds",04d,283.79,282.74,1029,70,10000,3.6,80,0,0,75,1680415016,1680462011,2023-04-02,17:00:00
53.3498,-6.2603,803,Clouds,"broken clouds",04d,283.41,282.4,1029,73,10000,5.14,90,0,0,75,1680415016,1680462011,2023-04-02,18:00:00
53.3498,-6.2603,803,Clouds,"broken clouds",04d,282.21,279.71,1029,76,10000,4.63,90,0,0,75,1680415016,1680462011,2023-04-02,19:00:00
53.3498,-6.2603,803,Clouds,"broken clouds",04d,281.97,279.64,1029,79,10000,4.12,110,0,0,75,1680415016,1680462011,2023-04-02,20:00:00
53.3498,-6.2603,803,Clouds,"broken clouds",04n,280.29,277.86,1029,84,10000,3.6,90,0,0,75,1680415016,1680462011,2023-04-02,21:00:00
53.3498,-6.2603,803,Clouds,"broken clouds",04n,280.57,278.2,1030,83,10000,3.6,130,0,0,75,1680415016,1680462011,2023-04-02,22:00:00
53.3498,-6.2603,800,Clear,"clear sky",01n,280.17,278.02,1030,84,10000,3.09,150,0,0,0,1680415016,1680462011,2023-04-02,23:00:00
53.3498,-6.2603,800,Clear,"clear sky",01n,279.94,277.75,1030,84,10000,3.09,140,0,0,0,1680501271,1680548519,2023-04-03,00:00:00
53.3498,-6.2603,800,Clear,"clear sky",01n,279.84,278,1029,84,10000,2.57,130,0,0,0,1680501271,1680548519,2023-04-03,01:00:00
53.3498,-6.2603,800,Clear,"clear sky",01n,279.68,277.81,1028,85,10000,2.57,120,0,0,0,1680501271,1680548519,2023-04-03,02:00:00
53.3498,-6.2603,802,Clouds,"scattered clouds",03n,279.59,277.7,1028,86,10000,2.57,110,0,0,40,1680501271,1680548519,2023-04-03,03:00:00
53.3498,-6.2603,803,Clouds,"broken clouds",04n,280.19,278.05,1027,86,10000,3.09,140,0,0,75,1680501271,1680548519,2023-04-03,04:00:00
53.3498,-6.2603,803,Clouds,"broken clouds",04n,280.34,278.59,1027,88,10000,2.57,130,0,0,75,1680501271,1680548519,2023-04-03,05:00:00
53.3498,-6.2603,803,Clouds,"broken clouds",04n,280.82,278.81,1027,85,10000,3.09,150,0,0,75,1680501271,1680548519,2023-04-03,06:00:00
53.3498,-6.2603,803,Clouds,"broken clouds",04d,281.19,278.95,1027,83,10000,3.6,140,0,0,75,1680501271,1680548519,2023-04-03,07:00:00
53.3498,-6.2603,803,Clouds,"broken clouds",04d,281.67,278.83,1027,83,10000,5.14,150,0,0,75,1680501271,1680548519,2023-04-03,08:00:00
53.3498,-6.2603,803,Clouds,"broken clouds",04d,282.89,279.85,1028,78,10000,6.69,150,0,0,75,1680501271,1680548519,2023-04-03,09:00:00
53.3498,-6.2603,803,Clouds,"broken clouds",04d,282.34,279.67,1028,79,10000,5.14,140,0,0,75,1680501271,1680548519,2023-04-03,10:00:00
53.3498,-6.2603,803,Clouds,"broken clouds",04d,282.8,279.89,1028,78,10000,6.17,140,0,0,75,1680501271,1680548519,2023-04-03,11:00:00
53.3498,-6.2603,803,Clouds,"broken clouds",04d,282.83,279.77,1028,80,10000,6.69,150,0,0,75,1680501271,1680548519,2023-04-03,12:00:00
53.3498,-6.2603,803,Clouds,"broken clouds",04d,283.11,280.45,1027,79,10000,5.66,140,0,0,75,1680501271,1680548519,2023-04-03,13:00:00
53.3498,-6.2603,803,Clouds,"broken clouds",04d,283.85,282.99,1027,77,10000,6.17,140,0,0,75,1680501271,1680548519,2023-04-03,14:00:00
53.3498,-6.2603,803,Clouds,"broken clouds",04d,284.43,283.57,1026,75,10000,7.72,140,0,0,75,1680501271,1680548519,2023-04-03,15:00:00
53.3498,-6.2603,803,Clouds,"broken clouds",04d,284.57,283.67,1026,73,10000,6.71,140,0,0,75,1680501271,1680548519,2023-04-03,16:00:00
53.3498,-6.2603,803,Clouds,"broken clouds",04d,284.4,283.51,1025,74,10000,6.71,140,0,0,75,1680501271,1680548519,2023-04-03,17:00:00
53.3498,-6.2603,803,Clouds,"broken clouds",04d,284.33,283.36,1026,71,10000,5.66,140,0,0,75,1680501271,1680548519,2023-04-03,18:00:00
53.3498,-6.2603,803,Clouds,"broken clouds",04d,283.28,282.28,1026,74,10000,4.12,140,0,0,75,1680501271,1680548519,2023-04-03,19:00:00
53.3498,-6.2603,803,Clouds,"broken clouds",04d,281.66,279.82,1026,79,10000,3.09,130,0,0,75,1680501271,1680548519,2023-04-03,20:00:00
53.3498,-6.2603,803,Clouds,"broken clouds",04n,280.02,277.84,1027,84,10000,3.09,150,0,0,75,1680501271,1680548519,2023-04-03,21:00:00
53.3498,-6.2603,803,Clouds,"broken clouds",04n,279.66,278.77,1026,85,10000,1.54,0,0,0,75,1680501271,1680548519,2023-04-03,22:00:00
