latitude,longitude,weather_id,weather_main,weather_description,weather_icon,temperature,feels_like,temp_min,temp_max,pressure,humidity,visibility,wind_speed,wind_direction,rain_1,rain_3,snow_1,snow_3,clouds,sunrise,sunset,w_date,w_time
53.3498,-6.2603,501,Rain,"moderate rain",10d,278.54,276.06,278.16,279.03,1004,89,10000,3.09,320,1.37,NULL,0,0,75,1678086131,1678126255,2023-03-06,16:24:12
53.3498,-6.2603,501,Rain,"moderate rain",10d,278.54,276.06,278.16,279.03,1004,89,10000,3.09,320,1.33,NULL,0,0,75,1678086131,1678126255,2023-03-06,16:25:25
53.3498,-6.2603,501,Rain,"moderate rain",10d,278.54,276.06,278.16,279.03,1004,89,10000,3.09,320,1.33,NULL,0,0,75,1678086131,1678126255,2023-03-06,16:25:25
53.3498,-6.2603,500,Rain,"light rain",10d,278.54,276.06,278.16,279.03,1004,90,10000,3.09,320,0.73,NULL,0,0,75,1678086131,1678126255,2023-03-06,16:38:54
53.3498,-6.2603,500,Rain,"light rain",10d,278.3,276.17,278.16,279.03,1003,90,10000,2.57,300,0.92,NULL,0,0,75,1678086131,1678126255,2023-03-06,16:47:25
53.3498,-6.2603,500,Rain,"light rain",10d,278.3,276.17,278.16,279.03,1003,90,10000,2.57,300,0.87,NULL,0,0,75,1678086131,1678126255,2023-03-06,16:50:04
53.3454,-6.2554,500,Rain,"light rain",10d,278.3,276.17,278.16,279.04,1003,90,10000,2.57,300,0.87,NULL,0,0,75,1678086129,1678126255,2023-03-06,16:49:44
53.3498,-6.2603,500,Rain,"light rain",10d,278.55,276.47,278.16,279.24,1003,89,10000,2.57,300,0.98,NULL,0,0,75,1678086131,1678126255,2023-03-06,17:02:16
53.3498,-6.2603,500,Rain,"light rain",10d,278.3,276.17,278.16,279.03,1003,90,10000,2.57,300,0.75,NULL,0,0,75,1678086131,1678126255,2023-03-06,16:55:25
53.3498,-6.2603,501,Rain,"moderate rain",10d,278.55,276.47,278.16,279.24,1003,89,10000,2.57,300,1.54,NULL,0,0,75,1678086131,1678126255,2023-03-06,17:09:56
53.3498,-6.2603,501,Rain,"moderate rain",10d,278.55,276.47,278.16,279.24,1003,89,10000,2.57,300,1.23,NULL,0,0,75,1678086131,1678126255,2023-03-06,17:06:05
53.3498,-6.2603,501,Rain,"moderate rain",10d,278.5,276.87,278.09,279.24,1003,91,10000,2.06,330,1.12,NULL,0,0,75,1678086131,1678126255,2023-03-06,17:18:49
53.3467,-6.2599,500,Rain,"light rain",10d,278.5,276.87,278.09,279.24,1003,91,10000,2.06,330,1,NULL,0,0,75,1678086130,1678126256,2023-03-06,17:23:06
53.3498,-6.2603,500,Rain,"light rain",10d,278.45,276.81,277.53,279.24,1003,91,10000,2.06,330,1,NULL,0,0,75,1678086131,1678126255,2023-03-06,17:24:16
53.3498,-6.2603,500,Rain,"light rain",10d,278.36,276.7,277.53,279.24,1003,91,10000,2.06,330,0.67,NULL,0,0,75,1678086131,1678126255,2023-03-06,17:31:23
53.3498,-6.2603,501,Rain,"moderate rain",10d,278.36,276.7,277.53,279.24,1003,91,10000,2.06,330,1.19,NULL,0,0,75,1678086131,1678126255,2023-03-06,17:41:02
53.3498,-6.2603,501,Rain,"moderate rain",10d,278.03,275.45,277.52,278.69,1003,91,10000,3.09,350,1.33,NULL,0,0,75,1678086131,1678126255,2023-03-06,17:47:27
53.3498,-6.2603,501,Rain,"moderate rain",10d,278.29,276.62,277.53,279.24,1003,91,10000,2.06,330,1.26,NULL,0,0,75,1678086131,1678126255,2023-03-06,17:42:48
53.3498,-6.2603,500,Rain,"light rain",10d,278.03,275.45,277.52,278.69,1003,91,10000,3.09,350,0.67,NULL,0,0,75,1678086131,1678126255,2023-03-06,17:57:27
53.3498,-6.2603,500,Rain,"light rain",10d,278.03,275.45,277.52,278.69,1003,91,10000,3.09,350,0.67,NULL,0,0,75,1678086131,1678126255,2023-03-06,17:57:27
53.3498,-6.2603,500,Rain,"light rain",10d,278.03,275.45,277.52,278.69,1003,91,10000,3.09,350,0.67,NULL,0,0,75,1678086131,1678126255,2023-03-06,17:57:27
53.3498,-6.2603,500,Rain,"light rain",10d,277.97,275.37,277.52,278.69,1003,91,10000,3.09,350,0.56,NULL,0,0,75,1678086131,1678126255,2023-03-06,18:00:24
53.3498,-6.2603,500,Rain,"light rain",10d,277.87,275.25,277.52,278.69,1004,91,10000,3.09,350,0.24,NULL,0,0,75,1678086131,1678126255,2023-03-06,18:05:25
53.3498,-6.2603,803,Clouds,"broken clouds",04n,277.85,274.57,277.52,278.69,1003,90,10000,4.12,10,0,0,0,0,75,1678086131,1678126255,2023-03-06,18:13:34
53.3498,-6.2603,803,Clouds,"broken clouds",04n,277.75,274.45,277.52,278.69,1003,90,10000,4.12,10,0,0,0,0,75,1678086131,1678126255,2023-03-06,18:18:48
53.3498,-6.2603,803,Clouds,"broken clouds",04n,277.75,274.45,277.52,278.69,1003,90,10000,4.12,10,0,0,0,0,75,1678086131,1678126255,2023-03-06,18:22:47
53.3498,-6.2603,803,Clouds,"broken clouds",04n,277.75,274.45,277.52,278.69,1003,90,10000,4.12,10,0,0,0,0,75,1678086131,1678126255,2023-03-06,18:33:12
53.3498,-6.2603,803,Clouds,"broken clouds",04n,277.75,274.45,277.52,278.69,1003,90,10000,4.12,10,0,0,0,0,75,1678086131,1678126255,2023-03-06,18:33:12
53.3498,-6.2603,500,Rain,"light rain",10n,277.75,274.45,277.52,278.69,1003,90,10000,4.12,10,0.17,NULL,0,0,75,1678086131,1678126255,2023-03-06,18:38:08
53.3498,-6.2603,500,Rain,"light rain",10n,277.75,274.45,277.52,278.69,1003,90,10000,4.12,10,0.17,NULL,0,0,75,1678086131,1678126255,2023-03-06,18:38:08
53.3498,-6.2603,500,Rain,"light rain",10n,277.63,274.62,277.05,278.47,1003,90,10000,3.6,10,0.63,NULL,0,0,75,1678086131,1678126255,2023-03-06,18:50:59
53.3498,-6.2603,500,Rain,"light rain",10n,277.52,274.48,277.05,278.13,1003,90,10000,3.6,10,0.67,NULL,0,0,75,1678086131,1678126255,2023-03-06,18:58:58
53.3498,-6.2603,500,Rain,"light rain",10n,277.52,274.48,277.05,278.13,1003,90,10000,3.6,10,0.67,NULL,0,0,75,1678086131,1678126255,2023-03-06,18:58:58
53.3498,-6.2603,500,Rain,"light rain",10n,277.52,274.48,277.05,278.13,1003,90,10000,3.6,10,0.67,NULL,0,0,75,1678086131,1678126255,2023-03-06,18:58:58
53.3498,-6.2603,500,Rain,"light rain",10n,277.28,274.19,276.52,278.13,1003,90,10000,3.6,350,0.38,NULL,0,0,75,1678086131,1678126255,2023-03-06,19:16:03
53.3498,-6.2603,500,Rain,"light rain",10n,277.28,274.19,276.52,278.13,1003,90,10000,3.6,350,0.38,NULL,0,0,75,1678086131,1678126255,2023-03-06,19:16:03
53.3498,-6.2603,501,Rain,"moderate rain",10n,277.28,274.19,276.52,278.13,1003,90,10000,3.6,350,1.41,NULL,0,0,75,1678086131,1678126255,2023-03-06,19:27:30
53.3498,-6.2603,501,Rain,"moderate rain",10n,277.28,274.19,276.52,278.13,1003,90,10000,3.6,350,1.5,NULL,0,0,75,1678086131,1678126255,2023-03-06,19:26:11
53.3498,-6.2603,501,Rain,"moderate rain",10n,277.28,274.19,276.52,278.13,1003,90,10000,3.6,350,1.5,NULL,0,0,75,1678086131,1678126255,2023-03-06,19:26:11
53.3467,-6.2599,500,Rain,"light rain",10n,276.95,273.79,276.49,278.13,1003,90,10000,3.6,350,0.36,NULL,0,0,75,1678086130,1678126256,2023-03-06,19:38:06
53.3498,-6.2603,803,Clouds,"broken clouds",04n,276.96,273.19,276.49,278.13,1004,89,10000,4.63,350,0,0,0,0,75,1678086131,1678126255,2023-03-06,19:47:30
53.3498,-6.2603,803,Clouds,"broken clouds",04n,276.96,273.19,276.49,278.13,1004,89,10000,4.63,350,0,0,0,0,75,1678086131,1678126255,2023-03-06,19:51:05
53.3498,-6.2603,803,Clouds,"broken clouds",04n,276.96,273.19,276.49,278.13,1004,89,10000,4.63,350,0,0,0,0,75,1678086131,1678126255,2023-03-06,19:47:08
53.3498,-6.2603,500,Rain,"light rain",10n,276.84,273.04,276.42,278.13,1004,89,10000,4.63,350,0.12,NULL,0,0,75,1678086131,1678126255,2023-03-06,20:00:06
53.3498,-6.2603,500,Rain,"light rain",10n,276.68,272.84,276.42,278.13,1004,89,10000,4.63,350,0.16,NULL,0,0,75,1678086131,1678126255,2023-03-06,20:07:31
53.3498,-6.2603,500,Rain,"light rain",10n,276.75,272.93,276.49,278.13,1004,89,10000,4.63,350,0.13,NULL,0,0,75,1678086131,1678126255,2023-03-06,20:09:40
53.3498,-6.2603,500,Rain,"light rain",10n,276.75,272.93,276.49,278.13,1004,89,10000,4.63,350,0.13,NULL,0,0,75,1678086131,1678126255,2023-03-06,20:09:40
53.3466,-6.2602,500,Rain,"light rain",10n,276.58,272.45,276.49,276.98,1004,89,10000,5.14,20,0.28,NULL,0,0,75,1678086130,1678126256,2023-03-06,20:19:08
53.3498,-6.2603,500,Rain,"light rain",10n,276.58,272.45,276.49,276.98,1004,89,10000,5.14,20,0.46,NULL,0,0,75,1678086131,1678126255,2023-03-06,20:27:32
53.3467,-6.2599,500,Rain,"light rain",10n,276.58,272.45,276.49,276.98,1004,89,10000,5.14,20,0.35,NULL,0,0,75,1678086130,1678126256,2023-03-06,20:23:06
53.3498,-6.2603,500,Rain,"light rain",10n,276.58,272.45,276.49,276.98,1004,89,10000,5.14,20,0.49,NULL,0,0,75,1678086131,1678126255,2023-03-06,20:29:52
53.3498,-6.2603,500,Rain,"light rain",10n,276.45,272.29,276.11,276.98,1004,89,10000,5.14,20,0.49,NULL,0,0,75,1678086131,1678126255,2023-03-06,20:33:08
53.3498,-6.2603,500,Rain,"light rain",10n,276.45,272.29,276.11,276.98,1004,89,10000,5.14,20,0.49,NULL,0,0,75,1678086131,1678126255,2023-03-06,20:33:08
53.3498,-6.2603,500,Rain,"light rain",10n,276.45,272.29,276.11,276.98,1004,88,10000,5.14,350,0.37,NULL,0,0,75,1678086131,1678126255,2023-03-06,20:44:42
53.3498,-6.2603,500,Rain,"light rain",10n,276.45,272.29,276.11,276.98,1004,88,10000,5.14,350,0.25,NULL,0,0,75,1678086131,1678126255,2023-03-06,20:54:22
53.3467,-6.2599,500,Rain,"light rain",10n,276.45,272.29,276.11,276.98,1004,88,10000,5.14,350,0.27,NULL,0,0,75,1678086130,1678126256,2023-03-06,20:53:06
53.3498,-6.2603,803,Clouds,"broken clouds",04n,276.44,272.28,276.11,276.8,1003,87,10000,5.14,350,0,0,0,0,75,1678086131,1678126255,2023-03-06,21:05:24
53.3498,-6.2603,803,Clouds,"broken clouds",04n,276.44,272.28,276.11,276.8,1003,87,10000,5.14,350,0,0,0,0,75,1678086131,1678126255,2023-03-06,21:11:27
53.3498,-6.2603,300,Drizzle,"light intensity drizzle",09n,276.42,273.94,276.11,276.69,1003,86,10000,2.57,340,0,0,0,0,75,1678086131,1678126255,2023-03-06,21:17:33
53.3498,-6.2603,300,Drizzle,"light intensity drizzle",09n,276.42,273.94,276.11,276.69,1003,86,10000,2.57,340,0,0,0,0,75,1678086131,1678126255,2023-03-06,21:18:57
53.3498,-6.2603,300,Drizzle,"light intensity drizzle",09n,276.42,273.94,276.11,276.69,1003,86,10000,2.57,340,0,0,0,0,75,1678086131,1678126255,2023-03-06,21:18:57
53.3498,-6.2603,300,Drizzle,"light intensity drizzle",09n,276.42,273.94,276.11,276.69,1003,86,10000,2.57,340,0.22,NULL,0,0,75,1678086131,1678126255,2023-03-06,21:23:54
53.3498,-6.2603,300,Drizzle,"light intensity drizzle",09n,276.56,274.1,276.11,277.05,1003,85,10000,2.57,340,0.75,NULL,0,0,75,1678086131,1678126255,2023-03-06,21:35:05
53.3498,-6.2603,300,Drizzle,"light intensity drizzle",09n,276.56,274.1,276.11,277.05,1003,85,10000,2.57,340,0.75,NULL,0,0,75,1678086131,1678126255,2023-03-06,21:33:00
53.3467,-6.2599,300,Drizzle,"light intensity drizzle",09n,276.57,274.12,276.11,277.05,1003,85,10000,2.57,340,1.06,NULL,0,0,75,1678086130,1678126256,2023-03-06,21:38:07
53.3498,-6.2603,300,Drizzle,"light intensity drizzle",09n,276.56,272.98,276.11,277.05,1003,84,10000,4.12,330,0.75,NULL,0,0,75,1678086131,1678126255,2023-03-06,21:48:49
53.3466,-6.2644,300,Drizzle,"light intensity drizzle",09n,276.56,272.98,276.11,277.04,1003,84,10000,4.12,330,0.8,NULL,0,0,75,1678086131,1678126257,2023-03-06,21:51:17
53.3498,-6.2603,300,Drizzle,"light intensity drizzle",09n,276.56,272.98,276.11,277.05,1003,84,10000,4.12,330,0.75,NULL,0,0,75,1678086131,1678126255,2023-03-06,21:48:49
53.3498,-6.2603,300,Drizzle,"light intensity drizzle",09n,276.56,272.98,276.11,277.05,1003,84,10000,4.12,330,0.71,NULL,0,0,75,1678086131,1678126255,2023-03-06,21:58:01
53.3498,-6.2603,500,Rain,"light rain",10n,276.55,272.97,276.11,277.05,1003,84,10000,4.12,330,0.65,NULL,0,0,75,1678086131,1678126255,2023-03-06,22:02:59
53.3498,-6.2603,500,Rain,"light rain",10n,276.55,272.97,276.11,277.05,1003,84,10000,4.12,330,0.73,NULL,0,0,75,1678086131,1678126255,2023-03-06,22:13:34
53.3498,-6.2603,500,Rain,"light rain",10n,276.55,272.97,276.11,277.05,1003,84,10000,4.12,330,0.75,NULL,0,0,75,1678086131,1678126255,2023-03-06,22:15:05
53.3498,-6.2603,500,Rain,"light rain",10n,276.56,272.98,276.11,277.05,1003,81,10000,4.12,340,0.75,NULL,0,0,75,1678086131,1678126255,2023-03-06,22:25:06
53.3467,-6.2599,500,Rain,"light rain",10n,276.57,273,276.11,277.05,1003,81,10000,4.12,340,0.71,NULL,0,0,75,1678086130,1678126256,2023-03-06,22:23:06
53.3498,-6.2603,500,Rain,"light rain",10n,276.4,272.79,276.11,276.69,1002,83,10000,4.12,340,0.42,NULL,0,0,75,1678086131,1678126255,2023-03-06,22:37:36
53.3498,-6.2603,500,Rain,"light rain",10n,276.4,272.79,276.11,276.69,1002,83,10000,4.12,340,0.41,NULL,0,0,75,1678086131,1678126255,2023-03-06,22:40:37
53.3498,-6.2603,500,Rain,"light rain",10n,276.4,272.79,276.11,276.69,1002,83,10000,4.12,340,0.41,NULL,0,0,75,1678086131,1678126255,2023-03-06,22:40:37
53.3498,-6.2603,500,Rain,"light rain",10n,276.13,272.45,275.52,276.68,1002,82,10000,4.12,330,0.37,NULL,0,0,75,1678086131,1678126255,2023-03-06,22:46:33
53.3534,-6.2649,500,Rain,"light rain",10n,275.96,272.24,275.11,276.64,1003,83,10000,4.12,330,0.34,NULL,0,0,75,1678086132,1678126256,2023-03-06,22:52:20
53.3498,-6.2603,500,Rain,"light rain",10n,275.95,272.23,275.14,276.49,1002,83,10000,4.12,330,0.49,NULL,0,0,75,1678086131,1678126255,2023-03-06,23:00:10
53.3498,-6.2603,500,Rain,"light rain",10n,275.95,272.23,275.14,276.49,1002,83,10000,4.12,330,0.49,NULL,0,0,75,1678086131,1678126255,2023-03-06,23:00:10
53.3498,-6.2603,500,Rain,"light rain",10n,275.95,272.23,275.14,276.49,1002,83,10000,4.12,330,0.49,NULL,0,0,75,1678086131,1678126255,2023-03-06,23:00:10
53.3498,-6.2603,500,Rain,"light rain",10n,275.9,272.17,275.14,276.49,1002,83,10000,4.12,330,0.38,NULL,0,0,75,1678086131,1678126255,2023-03-06,23:13:34
53.3498,-6.2603,500,Rain,"light rain",10n,275.96,272.58,275.14,276.68,1003,82,10000,3.6,310,0.37,NULL,0,0,75,1678086131,1678126255,2023-03-06,23:16:49
53.3498,-6.2603,500,Rain,"light rain",10n,275.96,272.58,275.14,276.68,1003,82,10000,3.6,310,0.39,NULL,0,0,75,1678086131,1678126255,2023-03-06,23:27:11
53.3498,-6.2603,500,Rain,"light rain",10n,275.96,272.58,275.14,276.68,1003,82,10000,3.6,310,0.39,NULL,0,0,75,1678086131,1678126255,2023-03-06,23:27:11
53.3498,-6.2603,500,Rain,"light rain",10n,275.96,272.58,275.14,276.68,1003,82,10000,3.6,310,0.42,NULL,0,0,75,1678086131,1678126255,2023-03-06,23:37:37
53.3498,-6.2603,500,Rain,"light rain",10n,275.96,272.58,275.14,276.68,1003,82,10000,3.6,310,0.49,NULL,0,0,75,1678086131,1678126255,2023-03-06,23:30:13
53.3498,-6.2603,500,Rain,"light rain",10n,275.92,272.53,275.14,276.68,1003,81,10000,3.6,310,0.56,NULL,0,0,75,1678086131,1678126255,2023-03-06,23:43:01
53.3498,-6.2603,500,Rain,"light rain",10n,275.92,272.53,275.14,276.68,1003,81,10000,3.6,310,0.56,NULL,0,0,75,1678086131,1678126255,2023-03-06,23:44:05
53.3498,-6.2603,500,Rain,"light rain",10n,275.92,272.53,275.14,276.68,1003,81,10000,3.6,310,0.56,NULL,0,0,75,1678086131,1678126255,2023-03-06,23:44:05
53.3498,-6.2603,500,Rain,"light rain",10n,275.86,272.12,275.14,276.49,1003,81,10000,4.12,290,0.45,NULL,0,0,75,1678172389,1678212768,2023-03-07,00:02:38
53.3498,-6.2603,500,Rain,"light rain",10n,275.86,272.47,275.14,276.49,1003,81,10000,3.58,310,0.4,NULL,0,0,75,1678172389,1678212768,2023-03-07,00:06:42
53.3498,-6.2603,500,Rain,"light rain",10n,275.86,272.47,275.14,276.49,1003,81,10000,3.58,310,0.4,NULL,0,0,75,1678172389,1678212768,2023-03-07,00:06:42
53.3498,-6.2603,500,Rain,"light rain",10n,275.86,272.47,275.14,276.49,1003,81,10000,3.58,310,0.4,NULL,0,0,75,1678172389,1678212768,2023-03-07,00:06:42
53.3498,-6.2603,500,Rain,"light rain",10n,275.86,272.83,275.14,276.49,1003,81,10000,3.09,310,0.37,NULL,0,0,75,1678172389,1678212768,2023-03-07,00:16:39
53.3498,-6.2603,500,Rain,"light rain",10n,275.92,272.91,275.14,276.68,1003,80,10000,3.09,310,0.42,NULL,0,0,75,1678172389,1678212768,2023-03-07,00:25:08
53.3498,-6.2603,500,Rain,"light rain",10n,275.92,272.91,275.14,276.68,1003,80,10000,3.09,310,0.28,NULL,0,0,75,1678172389,1678212768,2023-03-07,00:32:16
53.3498,-6.2603,500,Rain,"light rain",10n,275.92,272.91,275.14,276.68,1003,80,10000,3.09,310,0.27,NULL,0,0,75,1678172389,1678212768,2023-03-07,00:33:26
53.3498,-6.2603,500,Rain,"light rain",10n,275.79,272.75,274.52,276.68,1003,81,10000,3.09,300,0.21,NULL,0,0,75,1678172389,1678212768,2023-03-07,00:37:53
53.3498,-6.2603,500,Rain,"light rain",10n,275.65,272.58,274.03,276.68,1003,82,10000,3.09,300,0.21,NULL,0,0,75,1678172389,1678212768,2023-03-07,00:43:01
53.3498,-6.2603,500,Rain,"light rain",10n,275.6,272.52,274.03,276.68,1003,82,10000,3.09,300,0.15,NULL,0,0,75,1678172389,1678212768,2023-03-07,00:52:40
53.3498,-6.2603,500,Rain,"light rain",10n,275.6,272.52,274.03,276.68,1003,82,10000,3.09,300,0.15,NULL,0,0,75,1678172389,1678212768,2023-03-07,00:52:40
53.3498,-6.2603,500,Rain,"light rain",10n,275.6,272.52,274.03,276.68,1003,82,10000,3.09,300,0.15,NULL,0,0,75,1678172389,1678212768,2023-03-07,00:52:40
53.3498,-6.2603,803,Clouds,"broken clouds",04n,275.59,272.51,274.03,276.49,1003,83,10000,3.09,300,0,0,0,0,75,1678172389,1678212768,2023-03-07,01:00:31
53.3498,-6.2603,803,Clouds,"broken clouds",04n,275.59,272.51,274.03,276.49,1003,83,10000,3.09,300,0,0,0,0,75,1678172389,1678212768,2023-03-07,01:00:31
53.3467,-6.2599,803,Clouds,"broken clouds",04n,275.54,272.45,274.03,276.49,1002,83,10000,3.09,290,0,0,0,0,75,1678172389,1678212768,2023-03-07,01:08:06
53.3498,-6.2603,803,Clouds,"broken clouds",04n,275.53,272.44,274.03,276.49,1002,83,10000,3.09,290,0,0,0,0,75,1678172389,1678212768,2023-03-07,01:15:02
53.3498,-6.2603,500,Rain,"light rain",10n,275.45,272.34,274.03,276.49,1002,83,10000,3.09,290,0.13,NULL,0,0,75,1678172389,1678212768,2023-03-07,01:25:00
53.3498,-6.2603,500,Rain,"light rain",10n,275.51,272.41,274.52,275.94,1003,83,10000,3.09,290,0.15,NULL,0,0,75,1678172389,1678212768,2023-03-07,01:31:30
53.3498,-6.2603,500,Rain,"light rain",10n,275.51,272.41,274.52,275.94,1003,83,10000,3.09,290,0.15,NULL,0,0,75,1678172389,1678212768,2023-03-07,01:31:30
53.3498,-6.2603,500,Rain,"light rain",10n,275.51,272.41,274.52,275.94,1003,83,10000,3.09,290,0.15,NULL,0,0,75,1678172389,1678212768,2023-03-07,01:31:30
53.3498,-6.2603,500,Rain,"light rain",10n,275.51,271.69,274.52,275.94,1003,83,10000,4.12,310,0.21,NULL,0,0,75,1678172389,1678212768,2023-03-07,01:45:20
53.3498,-6.2603,500,Rain,"light rain",10n,275.51,271.69,274.52,275.94,1003,83,10000,4.12,310,0.21,NULL,0,0,75,1678172389,1678212768,2023-03-07,01:45:04
53.3498,-6.2603,500,Rain,"light rain",10n,275.51,271.69,274.52,275.94,1003,82,10000,4.12,310,0.12,NULL,0,0,75,1678172389,1678212768,2023-03-07,01:51:43
53.3534,-6.2649,803,Clouds,"broken clouds",04n,275.34,271.48,274.48,275.9,1002,82,10000,4.12,310,0,0,0,0,75,1678172390,1678212769,2023-03-07,02:02:20
53.3534,-6.2649,803,Clouds,"broken clouds",04n,275.34,271.48,274.48,275.9,1002,82,10000,4.12,310,0,0,0,0,75,1678172390,1678212769,2023-03-07,02:02:20
53.3467,-6.2599,803,Clouds,"broken clouds",04n,275.33,270.89,274.52,275.94,1003,81,10000,5.14,310,0,0,0,0,75,1678172389,1678212768,2023-03-07,02:08:06
53.3498,-6.2603,803,Clouds,"broken clouds",04n,275.17,270.69,274.03,275.94,1002,81,10000,5.14,310,0,0,0,0,75,1678172389,1678212768,2023-03-07,02:16:18
53.3498,-6.2603,803,Clouds,"broken clouds",04n,275.17,270.69,274.03,275.94,1002,81,10000,5.14,310,0,0,0,0,75,1678172389,1678212768,2023-03-07,02:16:18
53.3467,-6.2599,803,Clouds,"broken clouds",04n,275.22,270.75,274.03,275.94,1002,81,10000,5.14,310,0,0,0,0,75,1678172389,1678212768,2023-03-07,02:23:06
53.3498,-6.2603,803,Clouds,"broken clouds",04n,275.21,270.74,274.03,275.94,1002,81,10000,5.14,310,0,0,0,0,75,1678172389,1678212768,2023-03-07,02:30:05
53.3534,-6.2649,803,Clouds,"broken clouds",04n,275.16,270.67,274,275.9,1001,80,10000,5.14,310,0,0,0,0,75,1678172390,1678212769,2023-03-07,02:32:19
53.3498,-6.2603,803,Clouds,"broken clouds",04n,275.09,270.7,273.52,275.94,1001,81,10000,4.92,310,0,0,0,0,75,1678172389,1678212768,2023-03-07,02:38:30
53.3534,-6.2649,803,Clouds,"broken clouds",04n,275.03,270.63,273.48,275.9,1001,81,10000,4.92,310,0,0,0,0,75,1678172390,1678212769,2023-03-07,02:42:20
53.3498,-6.2603,800,Clear,"clear sky",01n,275.02,270.62,274.03,275.68,1001,80,10000,4.92,310,0,0,0,0,0,1678172389,1678212768,2023-03-07,02:48:07
53.3467,-6.2599,800,Clear,"clear sky",01n,275.03,270.63,274.03,275.68,1001,80,10000,4.92,310,0,0,0,0,0,1678172389,1678212768,2023-03-07,02:53:06
53.3498,-6.2603,800,Clear,"clear sky",01n,275.02,270.62,274.03,275.68,1001,80,10000,4.92,310,0,0,0,0,0,1678172389,1678212768,2023-03-07,02:58:23
53.3498,-6.2603,804,Clouds,"overcast clouds",04n,274.96,270.54,274.03,275.38,1001,80,10000,4.92,310,0,0,0,0,100,1678172389,1678212768,2023-03-07,03:06:44
53.3467,-6.2599,804,Clouds,"overcast clouds",04n,274.97,270.55,274.03,275.38,1001,80,10000,4.92,310,0,0,0,0,100,1678172389,1678212768,2023-03-07,03:08:06
53.3498,-6.2603,804,Clouds,"overcast clouds",04n,274.96,270.54,274.03,275.38,1001,80,10000,4.92,310,0,0,0,0,100,1678172389,1678212768,2023-03-07,03:13:34
53.3498,-6.2603,803,Clouds,"broken clouds",04n,274.57,270.22,273.47,275.38,1001,81,10000,4.63,310,0,0,0,0,75,1678172389,1678212768,2023-03-07,03:22:44
53.3498,-6.2603,803,Clouds,"broken clouds",04n,274.57,270.22,273.47,275.38,1001,81,10000,4.63,310,0,0,0,0,75,1678172389,1678212768,2023-03-07,03:22:44
53.3498,-6.2603,803,Clouds,"broken clouds",04n,274.46,270.08,273.47,275.36,1001,81,10000,4.63,310,0,0,0,0,75,1678172389,1678212768,2023-03-07,03:32:16
53.3498,-6.2603,803,Clouds,"broken clouds",04n,274.46,270.08,273.47,275.36,1001,81,10000,4.63,310,0,0,0,0,75,1678172389,1678212768,2023-03-07,03:33:35
53.3498,-6.2603,803,Clouds,"broken clouds",04n,274.41,270.02,273.47,275.36,1001,81,10000,4.63,310,0,0,0,0,75,1678172389,1678212768,2023-03-07,03:40:35
53.3467,-6.2599,803,Clouds,"broken clouds",04n,274.47,270.09,273.47,275.36,1001,81,10000,4.63,310,0,0,0,0,75,1678172389,1678212768,2023-03-07,03:38:06
53.3498,-6.2603,803,Clouds,"broken clouds",04n,274.27,269.85,273.47,275.36,1001,82,10000,4.63,310,0,0,0,0,75,1678172389,1678212768,2023-03-07,03:52:45
53.3498,-6.2603,803,Clouds,"broken clouds",04n,274.27,269.85,273.47,275.36,1001,82,10000,4.63,310,0,0,0,0,75,1678172389,1678212768,2023-03-07,03:54:26
53.3498,-6.2603,803,Clouds,"broken clouds",04n,274.24,269.81,273.47,275.36,1001,82,10000,4.63,310,0,0,0,0,75,1678172389,1678212768,2023-03-07,04:02:45
53.3498,-6.2603,803,Clouds,"broken clouds",04n,274.24,269.81,273.47,275.36,1001,82,10000,4.63,310,0,0,0,0,75,1678172389,1678212768,2023-03-07,04:01:05
53.3498,-6.2603,803,Clouds,"broken clouds",04n,274.24,269.81,273.47,275.36,1001,82,10000,4.63,310,0,0,0,0,75,1678172389,1678212768,2023-03-07,04:02:45
53.3498,-6.2603,800,Clear,"clear sky",01n,274.15,271.24,273.65,274.8,1002,82,10000,2.57,310,0,0,0,0,0,1678172389,1678212768,2023-03-07,04:17:04
53.3498,-6.2603,803,Clouds,"broken clouds",04n,274.11,269.65,272.52,275.36,1001,82,10000,4.63,300,0,0,0,0,75,1678172389,1678212768,2023-03-07,04:08:50
53.3498,-6.2603,800,Clear,"clear sky",01n,274.07,271.15,273.65,274.8,1002,82,10000,2.57,310,0,0,0,0,0,1678172389,1678212768,2023-03-07,04:25:04
53.3467,-6.2599,800,Clear,"clear sky",01n,274.15,271.24,273.65,274.8,1002,82,10000,2.57,310,0,0,0,0,0,1678172389,1678212768,2023-03-07,04:23:06
53.3498,-6.2603,800,Clear,"clear sky",01n,273.97,271.03,273.65,274.8,1002,82,10000,2.57,310,0,0,0,0,0,1678172389,1678212768,2023-03-07,04:37:46
53.3498,-6.2603,800,Clear,"clear sky",01n,273.97,271.03,273.65,274.8,1002,82,10000,2.57,310,0,0,0,0,0,1678172389,1678212768,2023-03-07,04:37:42
53.3498,-6.2603,800,Clear,"clear sky",01n,273.97,271.03,273.65,274.8,1002,82,10000,2.57,310,0,0,0,0,0,1678172389,1678212768,2023-03-07,04:37:46
53.3498,-6.2603,800,Clear,"clear sky",01n,273.97,271.03,273.65,274.8,1002,83,10000,2.57,310,0,0,0,0,0,1678172389,1678212768,2023-03-07,04:52:47
